Inokulasyondan_sonra_gecen_sure	Kulturleme_kosulu	Patojen	Bitki_numarasi	Tekil_bitki_numarasi	Gozlem	Fotosentez	Iletkenlik
6	Nemli	Kontrol	10	157	8	1.94716881688623	-2.27627894382984
6	Nemli	Kontrol	10	157	9	1.92422383225809	-2.32923365270244
6	Nemli	Kontrol	10	157	10	1.91557219960883	-2.38509258408544
6	Kurak	Kontrol	2	158	1	0.153410659508324	-4.5325512433173
6	Kurak	Kontrol	2	158	2	0.152243526651931	-4.48479220899503
6	Kurak	Kontrol	2	158	3	0.132190695291362	-4.69538235277164
6	Kurak	Kontrol	2	158	4	0.131430556913713	-4.65622982346502
6	Kurak	Kontrol	2	158	5	0.121012877209178	-4.5999085526904
6	Kurak	Kontrol	2	158	6	0.104393012978012	-4.65902560191293
6	Kurak	Kontrol	2	158	7	0.0969843757376944	-4.66975436150114
6	Kurak	Kontrol	2	158	8	0.0949629440704292	-4.52508809447472
6	Kurak	Kontrol	2	158	9	0.0927766449316906	-4.51280780121098
6	Kurak	Kontrol	2	158	10	0.0846126272050544	-4.63185189802577
6	Kurak	P. multivora 	7	159	1	-0.58335168318831	-5.63665406018954
6	Kurak	P. multivora 	7	159	2	-0.555515728677498	-5.40307428662855
6	Kurak	P. multivora 	7	159	3	-0.594129156042959	-5.49998713869892
6	Kurak	P. multivora 	7	159	4	-0.553482067220393	-5.55961771717262
6	Kurak	P. multivora 	7	159	5	-0.535057705125484	-5.70451244101683
6	Kurak	P. multivora 	7	159	6	-0.493329140505122	-5.70440106594435
6	Kurak	P. multivora 	7	159	7	-0.493427620556477	-5.37928428450569
6	Kurak	P. multivora 	7	159	8	-0.474388547362732	-5.27150135143674
6	Kurak	P. multivora 	7	159	9	-0.39546403151288	-5.47924948905303
6	Kurak	P. multivora 	7	159	10	-0.40644305013763	-5.05042173124118
6	Nemli	P. multivora 	3	160	1	1.89614107531021	-2.29462235986758
6	Nemli	P. multivora 	3	160	2	1.89661998495675	-2.30676875230498
6	Nemli	P. multivora 	3	160	3	1.89694805770725	-2.33804490640503
6	Nemli	P. multivora 	3	160	4	1.90823444960488	-2.28235192114058
6	Nemli	P. multivora 	3	160	5	1.90274845215415	-2.26969920059234
6	Nemli	P. multivora 	3	160	6	1.90073742928715	-2.30457676505676
6	Nemli	P. multivora 	3	160	7	1.89569858908132	-2.2840240793184
6	Nemli	P. multivora 	3	160	8	1.88505751969356	-2.28934778403853
6	Nemli	P. multivora 	3	160	9	1.88337518897196	-2.31469406153
6	Nemli	P. multivora 	3	160	10	1.87035100661699	-2.35115825870935
6	Nemli	Kontrol	4	161	1	1.0153340109844	-3.71732255098625
6	Nemli	Kontrol	4	161	2	1.01567661470557	-3.72329584174318
6	Nemli	Kontrol	4	161	3	1.03041092528453	-3.65121776329698
6	Nemli	Kontrol	4	161	4	1.04180136609314	-3.65671562072984
6	Nemli	Kontrol	4	161	5	1.04223152626124	-3.69034064112792
6	Nemli	Kontrol	4	161	6	1.05248273323815	-3.69197098798398
6	Nemli	Kontrol	4	161	7	1.06121842527486	-3.66448928725566
6	Nemli	Kontrol	4	161	8	1.06780678927251	-3.65670434922356
6	Nemli	Kontrol	4	161	9	1.07054756058171	-3.6404653987598
6	Nemli	Kontrol	4	161	10	1.07219304903147	-3.5275781496207
6	Nemli	Kontrol	9	162	1	1.36477512940104	-3.18106189403855
6	Nemli	Kontrol	9	162	2	1.37662135204948	-3.15859495624577
6	Nemli	Kontrol	9	162	3	1.39473011959705	-3.12590093792067
6	Nemli	Kontrol	9	162	4	1.4185318017305	-3.10088627720356
6	Nemli	Kontrol	9	162	5	1.42308726245433	-3.08670768605204
6	Nemli	Kontrol	9	162	6	1.44218672012832	-3.05986426400303
6	Nemli	Kontrol	9	162	7	1.45815978653712	-3.06741372747037
6	Nemli	Kontrol	9	162	8	1.4702531800412	-3.04462873737303
6	Nemli	Kontrol	9	162	9	1.49393958953273	-2.99574013358488
6	Nemli	Kontrol	9	162	10	1.51279644538002	-2.92198201108504
6	Nemli	Kontrol	9	162	11	1.51720364736997	-2.94547077328296
6	Kurak	P. cinnamomi 	7	163	1	-2.9920327651817	-6.07586450047071
6	Kurak	P. cinnamomi 	7	163	2	-2.97755447538192	-5.91560485297261
6	Kurak	P. cinnamomi 	7	163	3	-2.1486795232038	-6.30384540550252
6	Kurak	P. cinnamomi 	7	163	4	-1.92726491186497	-6.08131967281176
6	Kurak	P. cinnamomi 	7	163	5	-1.67131718850011	-6.00775410446689
6	Kurak	P. cinnamomi 	7	163	6	-1.47976298203516	-6.01883368840777
6	Kurak	P. cinnamomi 	7	163	7	-1.40628558059846	-5.92587944882338
6	Kurak	P. cinnamomi 	7	163	8	-1.25156397757235	-6.09135427706314
6	Kurak	P. cinnamomi 	7	163	9	-1.17151222602055	-5.57387721099797
6	Kurak	P. cinnamomi 	7	163	10	-1.14038651141379	-5.4873121800729
