# Program:featureCounts v2.0.6; Command:"featureCounts" "-T4" "-t" "CDS" "-a" "data/ref/GCA_000007565.2_ASM756v2_genomic.gtf" "-o" "results/counts/counts-SRR7029607-bwa.txt" "results/alignment/bwa/SRR7029607.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	results/alignment/bwa/SRR7029607.sorted.bam
PP_0517	AE015451.2	603696	604169	+	474	2221
PP_0518	AE015451.2	604169	604666	+	498	2149
PP_0519	AE015451.2	604688	605653	+	966	1595
PP_0520	AE015451.2	605653	606153	+	501	519
PP_0521	AE015451.2	606173	606913	+	741	1004
PP_0522	AE015451.2	607097	607711	+	615	550
PP_0523	AE015451.2	607711	608127	+	417	232
PP_0524	AE015451.2	608130	608939	+	810	225
PP_0525	AE015451.2	608923	610845	-	1923	1058
PP_0526	AE015451.2	611104	612066	+	963	0
PP_0527	AE015451.2	612289	614181	-	1893	4365
PP_0528	AE015451.2	614362	615246	-	885	550
PP_0529	AE015451.2	615246	615485	-	240	172
PP_0530	AE015451.2	615654	616301	-	648	255
PP_0531	AE015451.2	616673	617650	+	978	192
PP_0532	AE015451.2	617678	618568	-	891	120
PP_0533	AE015451.2	618672	619997	-	1326	296
PP_0534	AE015451.2	620000	620689	-	690	77
PP_0535	AE015451.2	620871	623045	+	2175	271
PP_0536	AE015451.2	623213	623680	-	468	890
PP_0537	AE015451.2	624208	624906	-	699	97
PP_0538	AE015451.2	625092	625616	-	525	2724
PP_0539	AE015451.2	625712	626524	-	813	343
PP_0540	AE015451.2	626548	627192	-	645	1020
PP_0541	AE015451.2	627413	627868	-	456	11439
PP_0542	AE015451.2	627979	628794	-	816	1356
PP_0543	AE015451.2	628806	630197	-	1392	2342
PP_0544	AE015451.2	630247	631692	-	1446	449
PP_0545	AE015451.2	631923	633440	-	1518	6917
PP_0546	AE015451.2	633695	635707	+	2013	1420
PP_0547	AE015451.2	635777	637123	+	1347	2493
PP_0548	AE015451.2	637123	637749	+	627	920
PP_0549	AE015451.2	637749	638033	+	285	335
PP_0550	AE015451.2	638147	638788	-	642	2019
PP_0551	AE015451.2	638819	640744	-	1926	1265
PP_0552	AE015451.2	640766	641851	-	1086	227
PP_0553	AE015451.2	641883	642986	-	1104	39
PP_0554	AE015451.2	642986	644005	-	1020	44
PP_0555	AE015451.2	644042	645016	-	975	38
PP_0556	AE015451.2	645042	646094	-	1053	55
PP_0557	AE015451.2	646378	648228	+	1851	1725
PP_0558	AE015451.2	648325	649677	-	1353	4278
PP_0559	AE015451.2	649698	650156	-	459	1400
PP_0560	AE015451.2	650259	650711	-	453	1508
PP_0561	AE015451.2	650894	652663	-	1770	597
PP_0562	AE015451.2	652784	654742	-	1959	694
PP_0563	AE015451.2	654990	656342	-	1353	1456
PP_0564	AE015451.2	656569	657654	+	1086	1470
PP_0565	AE015451.2	657660	658190	+	531	568
PP_0566	AE015451.2	658433	658801	+	369	225
PP_0567	AE015451.2	658955	660865	+	1911	2279
PP_0568	AE015451.2	661035	661487	+	453	237
PP_0569	AE015451.2	661620	662954	-	1335	136
PP_0570	AE015451.2	663135	668033	+	4899	6252
PP_0571	AE015451.2	668191	668523	-	333	460
PP_0572	AE015451.2	668559	670910	+	2352	1069
PP_0573	AE015451.2	670946	672667	+	1722	2157
PP_0574	AE015451.2	672746	673519	-	774	5397
PP_0575	AE015451.2	673641	674108	-	468	2086
PP_0576	AE015451.2	674417	674983	-	567	1204
PP_0577	AE015451.2	675006	675698	-	693	459
PP_0578	AE015451.2	675664	676410	-	747	523
PP_0579	AE015451.2	676410	676805	-	396	521
PP_0580	AE015451.2	676793	677641	-	849	1599
PP_0581	AE015451.2	677647	679017	-	1371	3227
PP_0582	AE015451.2	679114	680388	+	1275	2651
PP_0583	AE015451.2	680481	681257	+	777	584
PP_0584	AE015451.2	681332	683272	-	1941	404
PP_0585	AE015451.2	683443	683850	-	408	196
PP_0586	AE015451.2	683850	686246	-	2397	1415
PP_0587	AE015451.2	686302	686685	-	384	616
PP_0588	AE015451.2	686831	687025	+	195	93
PP_0589	AE015451.2	687136	688314	+	1179	1825
PP_5446	AE015451.2	688322	688501	+	180	666
PP_0590	AE015451.2	688955	689665	+	711	359
PP_0591	AE015451.2	689692	690636	-	945	645
PP_0592	AE015451.2	690725	691408	-	684	496
PP_0593	AE015451.2	691780	692361	-	582	293
PP_0594	AE015451.2	692374	693114	-	741	398
PP_0595	AE015451.2	693127	694041	-	915	301
PP_0596	AE015451.2	694160	695503	+	1344	640
PP_0597	AE015451.2	695580	697070	+	1491	825
PP_0598	AE015451.2	703262	703918	+	657	399
PP_5745	AE015451.2	703908	704528	+	621	276
PP_0599	AE015451.2	704524	706821	+	2298	2072
PP_0600	AE015451.2	707073	707348	-	276	5580
PP_0601	AE015451.2	707599	709134	+	1536	753
PP_0602	AE015451.2	709256	710203	+	948	1289
PP_0603	AE015451.2	710203	713031	+	2829	3095
PP_0604	AE015451.2	713012	713539	+	528	565
PP_0605	AE015451.2	713535	713969	+	435	706
PP_0606	AE015451.2	713987	714931	+	945	1388
PP_0607	AE015451.2	715014	715493	-	480	26
PP_0608	AE015451.2	715417	715782	+	366	73
PP_0609	AE015451.2	715782	716423	+	642	88
PP_0610	AE015451.2	716423	716884	+	462	57
PP_0611	AE015451.2	716889	717275	+	387	127
PP_0612	AE015451.2	717333	718427	+	1095	531
PP_0613	AE015451.2	718510	719916	-	1407	116
PP_0614	AE015451.2	719921	721195	-	1275	120
PP_0615	AE015451.2	721305	721997	-	693	22
PP_0616	AE015451.2	722000	722749	-	750	23
PP_0617	AE015451.2	722752	723768	-	1017	17
PP_0618	AE015451.2	723773	724630	-	858	13
PP_0619	AE015451.2	724699	725898	-	1200	78
PP_0620	AE015451.2	725992	726753	-	762	103
PP_0621	AE015451.2	727023	727331	-	309	660
PP_0622	AE015451.2	727348	728364	-	1017	786
PP_0623	AE015451.2	728512	729471	+	960	1263
PP_0624	AE015451.2	729471	730208	+	738	616
PP_0625	AE015451.2	730461	733022	+	2562	4380
PP_0626	AE015451.2	734024	735316	-	1293	1104
PP_0627	AE015451.2	735404	735574	-	171	241
PP_0628	AE015451.2	735710	736336	-	627	810
PP_5447	AE015451.2	736395	736823	-	429	180
PP_0629	AE015451.2	736910	737614	+	705	702
PP_0630	AE015451.2	737732	737929	-	198	330
PP_0631	AE015451.2	737929	738549	-	621	735
PP_0632	AE015451.2	738552	739415	-	864	731
PP_0633	AE015451.2	739421	740626	-	1206	1013
PP_0634	AE015451.2	740843	741250	+	408	510
PP_0635	AE015451.2	741900	743318	+	1419	6
PP_0636	AE015451.2	743598	744335	-	738	66
PP_0637	AE015451.2	744969	746498	-	1530	10
PP_0638	AE015451.2	746520	746873	-	354	1
PP_5448	AE015451.2	747667	747879	+	213	0
PP_5449	AE015451.2	747948	748763	+	816	53
PP_0639	AE015451.2	748969	749682	-	714	639
PP_0640	AE015451.2	749682	750863	-	1182	2477
PP_5450	AE015451.2	751010	751606	-	597	667
PP_5451	AE015451.2	751981	752283	+	303	969
PP_0641	AE015451.2	752459	752761	-	303	746
PP_5452	AE015451.2	753744	753923	+	180	2
PP_0642	AE015451.2	753916	754527	+	612	28
PP_0643	AE015451.2	754565	754744	-	180	36
PP_0645	AE015451.2	754915	755154	-	240	167
PP_0646	AE015451.2	755405	756802	+	1398	220
PP_0647	AE015451.2	756798	757184	+	387	34
PP_0648	AE015451.2	757379	757831	+	453	87
PP_0649	AE015451.2	757922	758329	+	408	42
PP_0650	AE015451.2	758363	758470	-	108	21
PP_0651	AE015451.2	758579	759025	+	447	189
PP_5453	AE015451.2	759862	760086	+	225	11
PP_0652	AE015451.2	760157	761539	-	1383	121
PP_0653	AE015451.2	761539	761817	-	279	50
PP_0654	AE015451.2	761969	762898	+	930	1569
PP_0655	AE015451.2	762955	763278	+	324	226
PP_5454	AE015451.2	763278	763634	+	357	150
PP_0656	AE015451.2	763702	764520	-	819	215
PP_0657	AE015451.2	764520	765344	-	825	262
PP_0658	AE015451.2	765406	766338	+	933	456
PP_0659	AE015451.2	766509	767777	+	1269	186
PP_0660	AE015451.2	767923	769359	+	1437	139
PP_0661	AE015451.2	769408	770289	+	882	153
PP_0662	AE015451.2	770317	771702	+	1386	144
PP_0663	AE015451.2	771702	772136	+	435	25
PP_0664	AE015451.2	772338	773378	+	1041	73
PP_0665	AE015451.2	773394	774809	+	1416	211
PP_0666	AE015451.2	774829	775188	+	360	32
PP_0667	AE015451.2	775362	775895	+	534	277
PP_0668	AE015451.2	775895	776857	+	963	274
PP_0669	AE015451.2	776951	779380	+	2430	285
PP_0670	AE015451.2	779520	780470	-	951	86
PP_0671	AE015451.2	780595	781845	-	1251	737
PP_0672	AE015451.2	782098	785925	-	3828	1986
PP_0673	AE015451.2	786147	786575	+	429	510
PP_0674	AE015451.2	786883	788547	+	1665	2787
PP_0675	AE015451.2	788763	790109	+	1347	266
PP_0676	AE015451.2	790175	790669	-	495	258
PP_0677	AE015451.2	790740	791093	-	354	491
PP_0678	AE015451.2	791198	793048	-	1851	2648
PP_0679	AE015451.2	793123	793635	-	513	53545
PP_0680	AE015451.2	793859	796294	+	2436	3005
PP_0681	AE015451.2	796460	796795	+	336	921
PP_0682	AE015451.2	796988	797473	+	486	456
PP_0683	AE015451.2	797553	797939	+	387	688
PP_0684	AE015451.2	798028	798642	+	615	1003
PP_0685	AE015451.2	798675	798917	-	243	218
PP_0686	AE015451.2	799005	799343	-	339	195
PP_0687	AE015451.2	799507	800472	-	966	1623
PP_0688	AE015451.2	800519	801028	+	510	3642
PP_0689	AE015451.2	801070	801324	+	255	1845
PP_0690	AE015451.2	801516	802739	+	1224	1162
PP_0691	AE015451.2	802828	803943	+	1116	1897
PP_0692	AE015451.2	803943	804401	+	459	435
PP_0693	AE015451.2	804501	807329	-	2829	998
PP_0694	AE015451.2	807329	808033	-	705	179
PP_0695	AE015451.2	808026	809357	-	1332	473
PP_0696	AE015451.2	809434	810306	+	873	624
PP_0697	AE015451.2	810306	810758	+	453	263
PP_5455	AE015451.2	810819	811391	+	573	409
PP_0698	AE015451.2	811337	812251	-	915	133
PP_0699	AE015451.2	812479	813090	+	612	120
PP_0700	AE015451.2	813399	814382	-	984	424
PP_0701	AE015451.2	814513	815724	+	1212	409
PP_0702	AE015451.2	816052	817206	+	1155	61
PP_0703	AE015451.2	817220	818167	-	948	407
PP_0704	AE015451.2	818163	818675	-	513	532
PP_0705	AE015451.2	818847	819470	+	624	791
PP_0706	AE015451.2	819521	820570	+	1050	764
PP_0707	AE015451.2	820630	823038	+	2409	857
PP_0708	AE015451.2	823176	824603	-	1428	236
PP_0709	AE015451.2	824620	826116	-	1497	158
PP_0710	AE015451.2	826212	826598	-	387	35
PP_0711	AE015451.2	826810	827427	+	618	2554
PP_0712	AE015451.2	827537	828349	+	813	3823
PP_0713	AE015451.2	828389	829582	+	1194	1769
PP_0714	AE015451.2	829626	830720	+	1095	1248
PP_0715	AE015451.2	830727	832238	+	1512	1516
PP_0716	AE015451.2	832238	833332	+	1095	633
PP_0717	AE015451.2	833325	834344	+	1020	309
PP_0718	AE015451.2	834369	836078	-	1710	937
PP_0719	AE015451.2	836258	837355	-	1098	897
PP_0720	AE015451.2	837383	837964	-	582	366
PP_0721	AE015451.2	838047	838697	-	651	1194
PP_0722	AE015451.2	838759	839697	-	939	3122
PP_0723	AE015451.2	839844	840701	-	858	1938
PP_0724	AE015451.2	840709	841323	-	615	316
PP_0725	AE015451.2	841331	843049	-	1719	1486
PP_0726	AE015451.2	843521	844243	-	723	176
PP_0727	AE015451.2	844243	844842	-	600	62
PP_0728	AE015451.2	844842	846008	-	1167	41
PP_0729	AE015451.2	846012	847199	-	1188	98
PP_0730	AE015451.2	847262	848569	-	1308	229
PP_0731	AE015451.2	848585	850417	-	1833	76
PP_0732	AE015451.2	851222	852496	+	1275	1132
PP_0733	AE015451.2	852496	853575	+	1080	1239
PP_0734	AE015451.2	853578	854405	+	828	1148
PP_0735	AE015451.2	854402	855154	+	753	871
PP_0736	AE015451.2	855150	855944	+	795	772
PP_0737	AE015451.2	856052	856567	+	516	349
PP_0738	AE015451.2	856689	857384	-	696	1546
PP_0739	AE015451.2	857384	858823	-	1440	3064
PP_0740	AE015451.2	858817	859713	-	897	1779
PP_0741	AE015451.2	859706	860671	-	966	4669
PP_0742	AE015451.2	860778	861761	-	984	5715
PP_0743	AE015451.2	861948	862850	+	903	2611
PP_0744	AE015451.2	862867	863880	+	1014	1129
PP_0745	AE015451.2	863922	865184	-	1263	1274
PP_0746	AE015451.2	865190	865825	-	636	1194
PP_0747	AE015451.2	865988	866542	+	555	714
PP_0748	AE015451.2	866548	867018	+	471	253
PP_0749	AE015451.2	867073	867540	+	468	463
PP_0750	AE015451.2	867588	867899	+	312	837
PP_0751	AE015451.2	868082	869587	-	1506	5148
PP_5456	AE015451.2	870192	870422	-	231	99
PP_0753	AE015451.2	870568	871149	+	582	2842
PP_0754	AE015451.2	871230	871538	-	309	70
PP_0755	AE015451.2	871606	871851	+	246	1984
PP_0756	AE015451.2	871893	873161	-	1269	1262
PP_0757	AE015451.2	873182	873364	+	183	232
PP_5457	AE015451.2	873367	873624	+	258	298
PP_0758	AE015451.2	873643	874260	+	618	551
PP_0759	AE015451.2	874422	875258	+	837	1539
PP_0760	AE015451.2	875310	875891	-	582	252
PP_0761	AE015451.2	876163	877158	-	996	286
PP_0762	AE015451.2	877216	878178	-	963	332
PP_0763	AE015451.2	878472	880151	+	1680	17840
PP_0765	AE015451.2	880486	882369	+	1884	13898
PP_0766	AE015451.2	882398	883759	+	1362	7398
PP_0767	AE015451.2	884090	886804	+	2715	3586
PP_0768	AE015451.2	886967	888571	+	1605	1463
PP_0769	AE015451.2	888571	889260	+	690	384
PP_0770	AE015451.2	889457	889708	+	252	132
PP_0771	AE015451.2	889708	890052	+	345	310
PP_0772	AE015451.2	890074	890715	+	642	664
PP_0773	AE015451.2	890837	891544	+	708	8805
PP_0774	AE015451.2	891630	893714	-	2085	2791
PP_0775	AE015451.2	893749	894048	-	300	122
PP_0776	AE015451.2	894047	894529	+	483	1922
PP_0777	AE015451.2	894678	895157	+	480	1362
PP_0778	AE015451.2	895227	896414	-	1188	999
PP_0779	AE015451.2	896569	897906	+	1338	187
PP_0781	AE015451.2	898117	898449	+	333	28
PP_0782	AE015451.2	898925	899545	+	621	8
PP_0784	AE015451.2	899891	900505	+	615	16
PP_0785	AE015451.2	900556	901281	-	726	410
PP_0786	AE015451.2	901612	902571	+	960	1363
PP_0787	AE015451.2	902653	903498	-	846	555
PP_0788	AE015451.2	903742	905898	+	2157	290
PP_0789	AE015451.2	905990	906559	+	570	138
PP_0790	AE015451.2	906559	907386	+	828	542
PP_0791	AE015451.2	907437	908210	-	774	404
PP_0792	AE015451.2	908216	909208	-	993	554
PP_0793	AE015451.2	909493	912342	+	2850	1209
PP_0794	AE015451.2	912346	913290	+	945	251
PP_0795	AE015451.2	913290	915029	+	1740	528
PP_0796	AE015451.2	915183	915467	-	285	64
PP_0797	AE015451.2	915540	916076	+	537	380
PP_0798	AE015451.2	916079	917566	-	1488	616
PP_0799	AE015451.2	917768	919099	-	1332	239
PP_5458	AE015451.2	919308	919529	-	222	183
PP_0800	AE015451.2	919723	920472	-	750	772
PP_0801	AE015451.2	920454	920762	-	309	389
PP_0802	AE015451.2	920854	921750	-	897	1401
PP_0803	AE015451.2	921846	923027	-	1182	4176
PP_0804	AE015451.2	923027	925192	-	2166	7321
PP_0805	AE015451.2	925192	926625	-	1434	5692
PP_0806	AE015451.2	926692	945621	-	18930	171847
PP_0807	AE015451.2	945815	947368	-	1554	210
PP_0808	AE015451.2	947524	948699	+	1176	452
PP_0809	AE015451.2	949159	949662	+	504	1454
PP_0812	AE015451.2	950225	951163	+	939	3189
PP_0813	AE015451.2	951170	953185	+	2016	5859
PP_0814	AE015451.2	953192	953812	+	621	1422
PP_0815	AE015451.2	953815	954144	+	330	878
PP_0816	AE015451.2	954159	955043	+	885	3811
PP_0817	AE015451.2	955359	956564	+	1206	1075
PP_0818	AE015451.2	956681	957805	+	1125	191
PP_0819	AE015451.2	957970	958350	+	381	96
PP_0820	AE015451.2	958546	959106	+	561	826
PP_5460	AE015451.2	959196	959732	+	537	287
PP_0821	AE015451.2	959732	960139	+	408	224
PP_0822	AE015451.2	960271	961380	-	1110	608
PP_0823	AE015451.2	961383	962414	-	1032	931
PP_0824	AE015451.2	962541	963392	+	852	1829
PP_0825	AE015451.2	963392	964198	+	807	1021
PP_0826	AE015451.2	964195	965019	+	825	398
PP_0827	AE015451.2	965019	965783	+	765	359
PP_0828	AE015451.2	965826	966716	-	891	233
PP_0829	AE015451.2	967035	967328	+	294	124
PP_0830	AE015451.2	967345	967821	-	477	230
PP_0831	AE015451.2	967992	968567	-	576	93
PP_0832	AE015451.2	969088	970134	+	1047	1062
PP_0833	AE015451.2	970152	971264	+	1113	1285
PP_0834	AE015451.2	971310	971642	+	333	601
PP_0835	AE015451.2	971709	973568	+	1860	1241
PP_0836	AE015451.2	973582	974487	+	906	941
PP_0837	AE015451.2	974609	975148	+	540	1334
PP_0838	AE015451.2	975323	976138	-	816	1784
PP_0839	AE015451.2	976290	977042	+	753	740
PP_0840	AE015451.2	977049	977831	+	783	603
PP_0841	AE015451.2	978014	978502	+	489	1300
PP_0842	AE015451.2	978551	979762	+	1212	3134
PP_0843	AE015451.2	979812	980195	+	384	1595
PP_0844	AE015451.2	980227	980547	+	321	1109
PP_0845	AE015451.2	980559	981077	+	519	1190
PP_0846	AE015451.2	981124	982983	+	1860	2888
PP_0847	AE015451.2	982990	983328	+	339	386
PP_0848	AE015451.2	983342	983539	+	198	468
PP_0849	AE015451.2	983631	984053	+	423	5025
PP_0850	AE015451.2	984085	985227	+	1143	2773
PP_0851	AE015451.2	985239	986003	+	765	1212
PP_0852	AE015451.2	986003	987007	+	1005	2472
PP_0853	AE015451.2	987014	988120	+	1107	2050
PP_0854	AE015451.2	988149	989435	+	1287	2972
PP_0855	AE015451.2	989478	990116	+	639	1972
PP_0856	AE015451.2	990120	991259	+	1140	3347
PP_0857	AE015451.2	991379	992839	+	1461	2790
PP_0858	AE015451.2	992994	994139	+	1146	832
PP_0859	AE015451.2	994130	994918	+	789	480
PP_0860	AE015451.2	995049	997595	-	2547	677
PP_0861	AE015451.2	997830	1000118	-	2289	272
PP_0862	AE015451.2	1000340	1001017	+	678	593
PP_0863	AE015451.2	1001024	1001791	+	768	683
PP_0864	AE015451.2	1001826	1002986	-	1161	856
PP_0865	AE015451.2	1003494	1003976	+	483	205
PP_0866	AE015451.2	1003976	1004959	+	984	257
PP_0867	AE015451.2	1005071	1007497	+	2427	575
PP_0868	AE015451.2	1007593	1008747	-	1155	211
PP_0869	AE015451.2	1008747	1009397	-	651	51
PP_0870	AE015451.2	1009397	1010335	-	939	140
PP_0871	AE015451.2	1010322	1011062	-	741	371
PP_0872	AE015451.2	1011589	1013169	+	1581	1215
PP_0873	AE015451.2	1013306	1014382	-	1077	62
PP_0874	AE015451.2	1014438	1014776	-	339	29
PP_0875	AE015451.2	1014813	1016240	-	1428	98
PP_0876	AE015451.2	1016284	1017105	-	822	173
PP_5461	AE015451.2	1017385	1017861	-	477	100
PP_0878	AE015451.2	1018095	1019060	-	966	737
PP_0879	AE015451.2	1019063	1020028	-	966	757
PP_0880	AE015451.2	1020042	1020965	-	924	387
PP_0881	AE015451.2	1020979	1021986	-	1008	450
PP_0882	AE015451.2	1022081	1023712	-	1632	1129
PP_0883	AE015451.2	1023770	1025146	-	1377	131
PP_0884	AE015451.2	1025378	1026967	-	1590	181
PP_0885	AE015451.2	1027117	1028739	-	1623	1643
PP_0886	AE015451.2	1029123	1029836	-	714	4273
PP_0887	AE015451.2	1029943	1031292	+	1350	1606
PP_0888	AE015451.2	1031295	1031852	+	558	2733
PP_0889	AE015451.2	1031907	1033040	+	1134	1242
PP_0890	AE015451.2	1033040	1033333	+	294	102
PP_0891	AE015451.2	1033381	1033959	+	579	699
PP_0892	AE015451.2	1033964	1035118	+	1155	787
PP_0893	AE015451.2	1035164	1035748	+	585	1168
PP_0894	AE015451.2	1035785	1036180	-	396	454
PP_0895	AE015451.2	1036296	1036883	+	588	206
PP_0896	AE015451.2	1036883	1037752	+	870	210
PP_0897	AE015451.2	1037874	1039394	-	1521	1772
PP_0899	AE015451.2	1039644	1040561	+	918	441
PP_0900	AE015451.2	1040609	1041334	-	726	654
PP_0901	AE015451.2	1041518	1042198	+	681	1259
PP_0902	AE015451.2	1042191	1043498	+	1308	1016
PP_0903	AE015451.2	1043609	1044286	+	678	2780
PP_0904	AE015451.2	1044293	1044991	+	699	1348
PP_0905	AE015451.2	1044994	1045224	+	231	3616
PP_0906	AE015451.2	1045336	1048377	-	3042	1715
PP_0907	AE015451.2	1048382	1049599	-	1218	781
PP_0908	AE015451.2	1049758	1050852	-	1095	1300
PP_0909	AE015451.2	1050858	1051919	-	1062	1297
PP_0910	AE015451.2	1051942	1053366	-	1425	1122
PP_0911	AE015451.2	1053479	1053862	-	384	14
PP_0912	AE015451.2	1053879	1054463	-	585	28
PP_0913	AE015451.2	1054503	1055831	-	1329	3563
PP_0914	AE015451.2	1055993	1058071	-	2079	4189
PP_0915	AE015451.2	1058294	1058887	-	594	10456
PP_0916	AE015451.2	1059157	1059768	-	612	57
PP_0917	AE015451.2	1059855	1060742	+	888	78
PP_0918	AE015451.2	1060795	1061784	+	990	277
PP_0919	AE015451.2	1061861	1062727	+	867	726
PP_0920	AE015451.2	1062842	1063888	-	1047	210
PP_0921	AE015451.2	1063909	1064208	-	300	90
PP_0922	AE015451.2	1064359	1064940	+	582	522
PP_0923	AE015451.2	1065059	1065844	-	786	136
PP_0924	AE015451.2	1065847	1066599	-	753	91
PP_0925	AE015451.2	1066760	1067644	+	885	525
PP_0926	AE015451.2	1067835	1068779	+	945	258
PP_0927	AE015451.2	1068839	1070197	+	1359	615
PP_0928	AE015451.2	1070345	1071385	-	1041	354
PP_0929	AE015451.2	1071449	1071820	-	372	187
PP_0930	AE015451.2	1071950	1073392	-	1443	1772
PP_0931	AE015451.2	1073407	1074855	-	1449	1251
PP_0932	AE015451.2	1074874	1075179	-	306	316
PP_0933	AE015451.2	1075283	1076398	+	1116	3647
PP_0934	AE015451.2	1076622	1077617	+	996	756
PP_0935	AE015451.2	1077617	1078105	+	489	210
PP_0936	AE015451.2	1078141	1078749	+	609	408
PP_0937	AE015451.2	1078806	1080260	+	1455	1683
PP_0938	AE015451.2	1080346	1084164	+	3819	4678
PP_0939	AE015451.2	1084176	1085024	+	849	2844
PP_0940	AE015451.2	1085030	1086466	+	1437	3859
PP_0941	AE015451.2	1086530	1087048	-	519	1566
PP_0942	AE015451.2	1087146	1088501	+	1356	2849
PP_0943	AE015451.2	1088758	1089147	+	390	13
PP_0944	AE015451.2	1089140	1090516	+	1377	155
PP_0945	AE015451.2	1090547	1091005	+	459	70
PP_0946	AE015451.2	1090989	1091618	+	630	83
PP_0947	AE015451.2	1091618	1092523	+	906	201
PP_0948	AE015451.2	1092557	1092826	-	270	307
PP_0949	AE015451.2	1092848	1093699	-	852	2287
PP_0950	AE015451.2	1093705	1094166	-	462	2687
PP_0951	AE015451.2	1094182	1094487	-	306	4894
PP_0952	AE015451.2	1094570	1096060	-	1491	4129
PP_0953	AE015451.2	1096239	1096961	-	723	2710
PP_0954	AE015451.2	1096965	1097486	-	522	1935
PP_0955	AE015451.2	1097476	1098045	-	570	1063
PP_0956	AE015451.2	1098057	1098578	-	522	869
PP_0957	AE015451.2	1098594	1099565	-	972	1864
PP_0958	AE015451.2	1099814	1100620	+	807	4142
PP_0959	AE015451.2	1100620	1101417	+	798	2231
PP_0960	AE015451.2	1101420	1101902	+	483	1614
PP_0961	AE015451.2	1101915	1102559	+	645	3868
PP_0962	AE015451.2	1102559	1102858	+	300	2239
PP_0963	AE015451.2	1102979	1103215	+	237	894
PP_0964	AE015451.2	1103242	1104504	+	1263	5855
PP_0965	AE015451.2	1104599	1105231	+	633	2338
PP_0966	AE015451.2	1105521	1106843	+	1323	2111
PP_0967	AE015451.2	1106849	1107892	+	1044	1522
PP_0968	AE015451.2	1108014	1109252	-	1239	372
PP_0969	AE015451.2	1109335	1109982	+	648	68
PP_0970	AE015451.2	1109975	1111276	+	1302	271
PP_0971	AE015451.2	1111389	1111862	+	474	493
PP_0972	AE015451.2	1111882	1112196	+	315	178
PP_0973	AE015451.2	1112150	1113154	-	1005	702
PP_0975	AE015451.2	1113524	1113802	+	279	2863
PP_0976	AE015451.2	1113856	1114806	-	951	217
PP_0977	AE015451.2	1114988	1117831	-	2844	6042
PP_0978	AE015451.2	1117918	1118280	-	363	839
PP_0979	AE015451.2	1118289	1118714	-	426	258
PP_0980	AE015451.2	1118768	1120258	-	1491	3000
PP_0982	AE015451.2	1120560	1121672	+	1113	1618
PP_0983	AE015451.2	1121668	1122726	+	1059	1068
PP_0984	AE015451.2	1122879	1123364	-	486	237
PP_0986	AE015451.2	1124024	1125142	-	1119	1753
PP_0987	AE015451.2	1125173	1126546	-	1374	911
PP_0988	AE015451.2	1126698	1129550	-	2853	1000
PP_0989	AE015451.2	1129565	1129945	-	381	23
PP_0990	AE015451.2	1130252	1130635	-	384	106
PP_0991	AE015451.2	1130712	1131482	-	771	121
PP_0992	AE015451.2	1131482	1132312	-	831	311
PP_0993	AE015451.2	1132332	1132616	-	285	475
PP_0994	AE015451.2	1132888	1133421	+	534	234
PP_0995	AE015451.2	1133414	1134052	+	639	279
PP_0996	AE015451.2	1134136	1135338	-	1203	110
PP_0997	AE015451.2	1135469	1136974	-	1506	985
PP_0998	AE015451.2	1137118	1137543	-	426	2693
PP_0999	AE015451.2	1137543	1138469	-	927	7589
PP_1000	AE015451.2	1138637	1139644	-	1008	12182
PP_1001	AE015451.2	1139717	1140967	-	1251	12948
PP_1002	AE015451.2	1141004	1142428	-	1425	9853
PP_1003	AE015451.2	1142865	1144289	+	1425	2174
PP_1004	AE015451.2	1144275	1144685	-	411	811
PP_1005	AE015451.2	1144743	1145333	-	591	1041
PP_1006	AE015451.2	1145477	1148062	-	2586	314
PP_1007	AE015451.2	1148192	1149244	-	1053	447
PP_1008	AE015451.2	1149244	1149753	-	510	87
PP_1009	AE015451.2	1150013	1151011	-	999	2676
PP_1010	AE015451.2	1151276	1153099	+	1824	4018
