# Program:featureCounts v2.0.6; Command:"featureCounts" "-T4" "-t" "CDS" "-a" "data/ref/GCA_000007565.2_ASM756v2_genomic.gtf" "-o" "results/counts/counts-SRR7405887-bwa.txt" "results/alignment/bwa/SRR7405887.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	results/alignment/bwa/SRR7405887.sorted.bam
PP_0517	AE015451.2	603696	604169	+	474	1695
PP_0518	AE015451.2	604169	604666	+	498	1613
PP_0519	AE015451.2	604688	605653	+	966	1234
PP_0520	AE015451.2	605653	606153	+	501	475
PP_0521	AE015451.2	606173	606913	+	741	818
PP_0522	AE015451.2	607097	607711	+	615	612
PP_0523	AE015451.2	607711	608127	+	417	269
PP_0524	AE015451.2	608130	608939	+	810	189
PP_0525	AE015451.2	608923	610845	-	1923	704
PP_0526	AE015451.2	611104	612066	+	963	0
PP_0527	AE015451.2	612289	614181	-	1893	3260
PP_0528	AE015451.2	614362	615246	-	885	541
PP_0529	AE015451.2	615246	615485	-	240	149
PP_0530	AE015451.2	615654	616301	-	648	221
PP_0531	AE015451.2	616673	617650	+	978	103
PP_0532	AE015451.2	617678	618568	-	891	118
PP_0533	AE015451.2	618672	619997	-	1326	204
PP_0534	AE015451.2	620000	620689	-	690	79
PP_0535	AE015451.2	620871	623045	+	2175	174
PP_0536	AE015451.2	623213	623680	-	468	358
PP_0537	AE015451.2	624208	624906	-	699	80
PP_0538	AE015451.2	625092	625616	-	525	2978
PP_0539	AE015451.2	625712	626524	-	813	422
PP_0540	AE015451.2	626548	627192	-	645	1614
PP_0541	AE015451.2	627413	627868	-	456	6466
PP_0542	AE015451.2	627979	628794	-	816	647
PP_0543	AE015451.2	628806	630197	-	1392	1094
PP_0544	AE015451.2	630247	631692	-	1446	178
PP_0545	AE015451.2	631923	633440	-	1518	1308
PP_0546	AE015451.2	633695	635707	+	2013	575
PP_0547	AE015451.2	635777	637123	+	1347	1488
PP_0548	AE015451.2	637123	637749	+	627	585
PP_0549	AE015451.2	637749	638033	+	285	228
PP_0550	AE015451.2	638147	638788	-	642	1072
PP_0551	AE015451.2	638819	640744	-	1926	960
PP_0552	AE015451.2	640766	641851	-	1086	111
PP_0553	AE015451.2	641883	642986	-	1104	19
PP_0554	AE015451.2	642986	644005	-	1020	16
PP_0555	AE015451.2	644042	645016	-	975	21
PP_0556	AE015451.2	645042	646094	-	1053	9
PP_0557	AE015451.2	646378	648228	+	1851	315
PP_0558	AE015451.2	648325	649677	-	1353	2903
PP_0559	AE015451.2	649698	650156	-	459	1012
PP_0560	AE015451.2	650259	650711	-	453	825
PP_0561	AE015451.2	650894	652663	-	1770	599
PP_0562	AE015451.2	652784	654742	-	1959	536
PP_0563	AE015451.2	654990	656342	-	1353	715
PP_0564	AE015451.2	656569	657654	+	1086	1441
PP_0565	AE015451.2	657660	658190	+	531	493
PP_0566	AE015451.2	658433	658801	+	369	162
PP_0567	AE015451.2	658955	660865	+	1911	1501
PP_0568	AE015451.2	661035	661487	+	453	311
PP_0569	AE015451.2	661620	662954	-	1335	108
PP_0570	AE015451.2	663135	668033	+	4899	3398
PP_0571	AE015451.2	668191	668523	-	333	293
PP_0572	AE015451.2	668559	670910	+	2352	614
PP_0573	AE015451.2	670946	672667	+	1722	792
PP_0574	AE015451.2	672746	673519	-	774	2507
PP_0575	AE015451.2	673641	674108	-	468	954
PP_0576	AE015451.2	674417	674983	-	567	716
PP_0577	AE015451.2	675006	675698	-	693	436
PP_0578	AE015451.2	675664	676410	-	747	487
PP_0579	AE015451.2	676410	676805	-	396	426
PP_0580	AE015451.2	676793	677641	-	849	1281
PP_0581	AE015451.2	677647	679017	-	1371	2934
PP_0582	AE015451.2	679114	680388	+	1275	1500
PP_0583	AE015451.2	680481	681257	+	777	254
PP_0584	AE015451.2	681332	683272	-	1941	211
PP_0585	AE015451.2	683443	683850	-	408	125
PP_0586	AE015451.2	683850	686246	-	2397	1153
PP_0587	AE015451.2	686302	686685	-	384	476
PP_0588	AE015451.2	686831	687025	+	195	60
PP_0589	AE015451.2	687136	688314	+	1179	1059
PP_5446	AE015451.2	688322	688501	+	180	451
PP_0590	AE015451.2	688955	689665	+	711	261
PP_0591	AE015451.2	689692	690636	-	945	596
PP_0592	AE015451.2	690725	691408	-	684	315
PP_0593	AE015451.2	691780	692361	-	582	173
PP_0594	AE015451.2	692374	693114	-	741	320
PP_0595	AE015451.2	693127	694041	-	915	249
PP_0596	AE015451.2	694160	695503	+	1344	1822
PP_0597	AE015451.2	695580	697070	+	1491	1745
PP_0598	AE015451.2	703262	703918	+	657	245
PP_5745	AE015451.2	703908	704528	+	621	202
PP_0599	AE015451.2	704524	706821	+	2298	1432
PP_0600	AE015451.2	707073	707348	-	276	5455
PP_0601	AE015451.2	707599	709134	+	1536	562
PP_0602	AE015451.2	709256	710203	+	948	1185
PP_0603	AE015451.2	710203	713031	+	2829	3156
PP_0604	AE015451.2	713012	713539	+	528	586
PP_0605	AE015451.2	713535	713969	+	435	638
PP_0606	AE015451.2	713987	714931	+	945	1422
PP_0607	AE015451.2	715014	715493	-	480	27
PP_0608	AE015451.2	715417	715782	+	366	89
PP_0609	AE015451.2	715782	716423	+	642	126
PP_0610	AE015451.2	716423	716884	+	462	45
PP_0611	AE015451.2	716889	717275	+	387	153
PP_0612	AE015451.2	717333	718427	+	1095	652
PP_0613	AE015451.2	718510	719916	-	1407	110
PP_0614	AE015451.2	719921	721195	-	1275	82
PP_0615	AE015451.2	721305	721997	-	693	31
PP_0616	AE015451.2	722000	722749	-	750	25
PP_0617	AE015451.2	722752	723768	-	1017	19
PP_0618	AE015451.2	723773	724630	-	858	14
PP_0619	AE015451.2	724699	725898	-	1200	191
PP_0620	AE015451.2	725992	726753	-	762	726
PP_0621	AE015451.2	727023	727331	-	309	439
PP_0622	AE015451.2	727348	728364	-	1017	915
PP_0623	AE015451.2	728512	729471	+	960	1278
PP_0624	AE015451.2	729471	730208	+	738	519
PP_0625	AE015451.2	730461	733022	+	2562	10251
PP_0626	AE015451.2	734024	735316	-	1293	819
PP_0627	AE015451.2	735404	735574	-	171	113
PP_0628	AE015451.2	735710	736336	-	627	353
PP_5447	AE015451.2	736395	736823	-	429	108
PP_0629	AE015451.2	736910	737614	+	705	372
PP_0630	AE015451.2	737732	737929	-	198	283
PP_0631	AE015451.2	737929	738549	-	621	713
PP_0632	AE015451.2	738552	739415	-	864	626
PP_0633	AE015451.2	739421	740626	-	1206	1150
PP_0634	AE015451.2	740843	741250	+	408	667
PP_0635	AE015451.2	741900	743318	+	1419	2
PP_0636	AE015451.2	743598	744335	-	738	61
PP_0637	AE015451.2	744969	746498	-	1530	3
PP_0638	AE015451.2	746520	746873	-	354	1
PP_5448	AE015451.2	747667	747879	+	213	1
PP_5449	AE015451.2	747948	748763	+	816	47
PP_0639	AE015451.2	748969	749682	-	714	411
PP_0640	AE015451.2	749682	750863	-	1182	1482
PP_5450	AE015451.2	751010	751606	-	597	263
PP_5451	AE015451.2	751981	752283	+	303	403
PP_0641	AE015451.2	752459	752761	-	303	1069
PP_5452	AE015451.2	753744	753923	+	180	9
PP_0642	AE015451.2	753916	754527	+	612	54
PP_0643	AE015451.2	754565	754744	-	180	24
PP_0645	AE015451.2	754915	755154	-	240	102
PP_0646	AE015451.2	755405	756802	+	1398	115
PP_0647	AE015451.2	756798	757184	+	387	29
PP_0648	AE015451.2	757379	757831	+	453	28
PP_0649	AE015451.2	757922	758329	+	408	16
PP_0650	AE015451.2	758363	758470	-	108	18
PP_0651	AE015451.2	758579	759025	+	447	83
PP_5453	AE015451.2	759862	760086	+	225	7
PP_0652	AE015451.2	760157	761539	-	1383	96
PP_0653	AE015451.2	761539	761817	-	279	24
PP_0654	AE015451.2	761969	762898	+	930	696
PP_0655	AE015451.2	762955	763278	+	324	142
PP_5454	AE015451.2	763278	763634	+	357	120
PP_0656	AE015451.2	763702	764520	-	819	304
PP_0657	AE015451.2	764520	765344	-	825	586
PP_0658	AE015451.2	765406	766338	+	933	643
PP_0659	AE015451.2	766509	767777	+	1269	175
PP_0660	AE015451.2	767923	769359	+	1437	85
PP_0661	AE015451.2	769408	770289	+	882	98
PP_0662	AE015451.2	770317	771702	+	1386	106
PP_0663	AE015451.2	771702	772136	+	435	15
PP_0664	AE015451.2	772338	773378	+	1041	59
PP_0665	AE015451.2	773394	774809	+	1416	129
PP_0666	AE015451.2	774829	775188	+	360	19
PP_0667	AE015451.2	775362	775895	+	534	224
PP_0668	AE015451.2	775895	776857	+	963	254
PP_0669	AE015451.2	776951	779380	+	2430	201
PP_0670	AE015451.2	779520	780470	-	951	48
PP_0671	AE015451.2	780595	781845	-	1251	941
PP_0672	AE015451.2	782098	785925	-	3828	1630
PP_0673	AE015451.2	786147	786575	+	429	436
PP_0674	AE015451.2	786883	788547	+	1665	2795
PP_0675	AE015451.2	788763	790109	+	1347	624
PP_0676	AE015451.2	790175	790669	-	495	605
PP_0677	AE015451.2	790740	791093	-	354	1133
PP_0678	AE015451.2	791198	793048	-	1851	1409
PP_0679	AE015451.2	793123	793635	-	513	10568
PP_0680	AE015451.2	793859	796294	+	2436	2526
PP_0681	AE015451.2	796460	796795	+	336	617
PP_0682	AE015451.2	796988	797473	+	486	362
PP_0683	AE015451.2	797553	797939	+	387	354
PP_0684	AE015451.2	798028	798642	+	615	1095
PP_0685	AE015451.2	798675	798917	-	243	148
PP_0686	AE015451.2	799005	799343	-	339	216
PP_0687	AE015451.2	799507	800472	-	966	1245
PP_0688	AE015451.2	800519	801028	+	510	4079
PP_0689	AE015451.2	801070	801324	+	255	2033
PP_0690	AE015451.2	801516	802739	+	1224	1469
PP_0691	AE015451.2	802828	803943	+	1116	1692
PP_0692	AE015451.2	803943	804401	+	459	343
PP_0693	AE015451.2	804501	807329	-	2829	1150
PP_0694	AE015451.2	807329	808033	-	705	171
PP_0695	AE015451.2	808026	809357	-	1332	555
PP_0696	AE015451.2	809434	810306	+	873	563
PP_0697	AE015451.2	810306	810758	+	453	249
PP_5455	AE015451.2	810819	811391	+	573	307
PP_0698	AE015451.2	811337	812251	-	915	82
PP_0699	AE015451.2	812479	813090	+	612	499
PP_0700	AE015451.2	813399	814382	-	984	325
PP_0701	AE015451.2	814513	815724	+	1212	213
PP_0702	AE015451.2	816052	817206	+	1155	58
PP_0703	AE015451.2	817220	818167	-	948	313
PP_0704	AE015451.2	818163	818675	-	513	444
PP_0705	AE015451.2	818847	819470	+	624	341
PP_0706	AE015451.2	819521	820570	+	1050	370
PP_0707	AE015451.2	820630	823038	+	2409	714
PP_0708	AE015451.2	823176	824603	-	1428	159
PP_0709	AE015451.2	824620	826116	-	1497	71
PP_0710	AE015451.2	826212	826598	-	387	18
PP_0711	AE015451.2	826810	827427	+	618	766
PP_0712	AE015451.2	827537	828349	+	813	1301
PP_0713	AE015451.2	828389	829582	+	1194	543
PP_0714	AE015451.2	829626	830720	+	1095	410
PP_0715	AE015451.2	830727	832238	+	1512	478
PP_0716	AE015451.2	832238	833332	+	1095	189
PP_0717	AE015451.2	833325	834344	+	1020	117
PP_0718	AE015451.2	834369	836078	-	1710	348
PP_0719	AE015451.2	836258	837355	-	1098	1223
PP_0720	AE015451.2	837383	837964	-	582	516
PP_0721	AE015451.2	838047	838697	-	651	1987
PP_0722	AE015451.2	838759	839697	-	939	4360
PP_0723	AE015451.2	839844	840701	-	858	2173
PP_0724	AE015451.2	840709	841323	-	615	384
PP_0725	AE015451.2	841331	843049	-	1719	1839
PP_0726	AE015451.2	843521	844243	-	723	103
PP_0727	AE015451.2	844243	844842	-	600	59
PP_0728	AE015451.2	844842	846008	-	1167	26
PP_0729	AE015451.2	846012	847199	-	1188	67
PP_0730	AE015451.2	847262	848569	-	1308	114
PP_0731	AE015451.2	848585	850417	-	1833	45
PP_0732	AE015451.2	851222	852496	+	1275	1154
PP_0733	AE015451.2	852496	853575	+	1080	960
PP_0734	AE015451.2	853578	854405	+	828	958
PP_0735	AE015451.2	854402	855154	+	753	656
PP_0736	AE015451.2	855150	855944	+	795	527
PP_0737	AE015451.2	856052	856567	+	516	234
PP_0738	AE015451.2	856689	857384	-	696	1081
PP_0739	AE015451.2	857384	858823	-	1440	2080
PP_0740	AE015451.2	858817	859713	-	897	1688
PP_0741	AE015451.2	859706	860671	-	966	4754
PP_0742	AE015451.2	860778	861761	-	984	5846
PP_0743	AE015451.2	861948	862850	+	903	1791
PP_0744	AE015451.2	862867	863880	+	1014	769
PP_0745	AE015451.2	863922	865184	-	1263	814
PP_0746	AE015451.2	865190	865825	-	636	667
PP_0747	AE015451.2	865988	866542	+	555	420
PP_0748	AE015451.2	866548	867018	+	471	170
PP_0749	AE015451.2	867073	867540	+	468	307
PP_0750	AE015451.2	867588	867899	+	312	675
PP_0751	AE015451.2	868082	869587	-	1506	9233
PP_5456	AE015451.2	870192	870422	-	231	92
PP_0753	AE015451.2	870568	871149	+	582	3122
PP_0754	AE015451.2	871230	871538	-	309	74
PP_0755	AE015451.2	871606	871851	+	246	1618
PP_0756	AE015451.2	871893	873161	-	1269	984
PP_0757	AE015451.2	873182	873364	+	183	116
PP_5457	AE015451.2	873367	873624	+	258	93
PP_0758	AE015451.2	873643	874260	+	618	329
PP_0759	AE015451.2	874422	875258	+	837	1389
PP_0760	AE015451.2	875310	875891	-	582	207
PP_0761	AE015451.2	876163	877158	-	996	239
PP_0762	AE015451.2	877216	878178	-	963	293
PP_0763	AE015451.2	878472	880151	+	1680	6459
PP_0765	AE015451.2	880486	882369	+	1884	3768
PP_0766	AE015451.2	882398	883759	+	1362	1884
PP_0767	AE015451.2	884090	886804	+	2715	5887
PP_0768	AE015451.2	886967	888571	+	1605	1374
PP_0769	AE015451.2	888571	889260	+	690	365
PP_0770	AE015451.2	889457	889708	+	252	135
PP_0771	AE015451.2	889708	890052	+	345	221
PP_0772	AE015451.2	890074	890715	+	642	534
PP_0773	AE015451.2	890837	891544	+	708	9686
PP_0774	AE015451.2	891630	893714	-	2085	2709
PP_0775	AE015451.2	893749	894048	-	300	101
PP_0776	AE015451.2	894047	894529	+	483	1642
PP_0777	AE015451.2	894678	895157	+	480	744
PP_0778	AE015451.2	895227	896414	-	1188	413
PP_0779	AE015451.2	896569	897906	+	1338	174
PP_0781	AE015451.2	898117	898449	+	333	11
PP_0782	AE015451.2	898925	899545	+	621	2
PP_0784	AE015451.2	899891	900505	+	615	26
PP_0785	AE015451.2	900556	901281	-	726	888
PP_0786	AE015451.2	901612	902571	+	960	1651
PP_0787	AE015451.2	902653	903498	-	846	482
PP_0788	AE015451.2	903742	905898	+	2157	556
PP_0789	AE015451.2	905990	906559	+	570	148
PP_0790	AE015451.2	906559	907386	+	828	388
PP_0791	AE015451.2	907437	908210	-	774	309
PP_0792	AE015451.2	908216	909208	-	993	537
PP_0793	AE015451.2	909493	912342	+	2850	798
PP_0794	AE015451.2	912346	913290	+	945	187
PP_0795	AE015451.2	913290	915029	+	1740	341
PP_0796	AE015451.2	915183	915467	-	285	50
PP_0797	AE015451.2	915540	916076	+	537	294
PP_0798	AE015451.2	916079	917566	-	1488	1023
PP_0799	AE015451.2	917768	919099	-	1332	645
PP_5458	AE015451.2	919308	919529	-	222	8293
PP_0800	AE015451.2	919723	920472	-	750	574
PP_0801	AE015451.2	920454	920762	-	309	284
PP_0802	AE015451.2	920854	921750	-	897	588
PP_0803	AE015451.2	921846	923027	-	1182	1594
PP_0804	AE015451.2	923027	925192	-	2166	2958
PP_0805	AE015451.2	925192	926625	-	1434	2107
PP_0806	AE015451.2	926692	945621	-	18930	56885
PP_0807	AE015451.2	945815	947368	-	1554	252
PP_0808	AE015451.2	947524	948699	+	1176	287
PP_0809	AE015451.2	949159	949662	+	504	1516
PP_0812	AE015451.2	950225	951163	+	939	10153
PP_0813	AE015451.2	951170	953185	+	2016	19810
PP_0814	AE015451.2	953192	953812	+	621	4657
PP_0815	AE015451.2	953815	954144	+	330	2786
PP_0816	AE015451.2	954159	955043	+	885	10353
PP_0817	AE015451.2	955359	956564	+	1206	1488
PP_0818	AE015451.2	956681	957805	+	1125	130
PP_0819	AE015451.2	957970	958350	+	381	135
PP_0820	AE015451.2	958546	959106	+	561	700
PP_5460	AE015451.2	959196	959732	+	537	240
PP_0821	AE015451.2	959732	960139	+	408	172
PP_0822	AE015451.2	960271	961380	-	1110	439
PP_0823	AE015451.2	961383	962414	-	1032	527
PP_0824	AE015451.2	962541	963392	+	852	1448
PP_0825	AE015451.2	963392	964198	+	807	857
PP_0826	AE015451.2	964195	965019	+	825	365
PP_0827	AE015451.2	965019	965783	+	765	293
PP_0828	AE015451.2	965826	966716	-	891	544
PP_0829	AE015451.2	967035	967328	+	294	93
PP_0830	AE015451.2	967345	967821	-	477	123
PP_0831	AE015451.2	967992	968567	-	576	165
PP_0832	AE015451.2	969088	970134	+	1047	1312
PP_0833	AE015451.2	970152	971264	+	1113	1736
PP_0834	AE015451.2	971310	971642	+	333	607
PP_0835	AE015451.2	971709	973568	+	1860	1642
PP_0836	AE015451.2	973582	974487	+	906	1266
PP_0837	AE015451.2	974609	975148	+	540	2287
PP_0838	AE015451.2	975323	976138	-	816	1884
PP_0839	AE015451.2	976290	977042	+	753	594
PP_0840	AE015451.2	977049	977831	+	783	569
PP_0841	AE015451.2	978014	978502	+	489	2648
PP_0842	AE015451.2	978551	979762	+	1212	6688
PP_0843	AE015451.2	979812	980195	+	384	3715
PP_0844	AE015451.2	980227	980547	+	321	2217
PP_0845	AE015451.2	980559	981077	+	519	2289
PP_0846	AE015451.2	981124	982983	+	1860	4958
PP_0847	AE015451.2	982990	983328	+	339	741
PP_0848	AE015451.2	983342	983539	+	198	797
PP_0849	AE015451.2	983631	984053	+	423	6083
PP_0850	AE015451.2	984085	985227	+	1143	3083
PP_0851	AE015451.2	985239	986003	+	765	1097
PP_0852	AE015451.2	986003	987007	+	1005	2495
PP_0853	AE015451.2	987014	988120	+	1107	2225
PP_0854	AE015451.2	988149	989435	+	1287	3295
PP_0855	AE015451.2	989478	990116	+	639	2287
PP_0856	AE015451.2	990120	991259	+	1140	3504
PP_0857	AE015451.2	991379	992839	+	1461	2120
PP_0858	AE015451.2	992994	994139	+	1146	682
PP_0859	AE015451.2	994130	994918	+	789	408
PP_0860	AE015451.2	995049	997595	-	2547	584
PP_0861	AE015451.2	997830	1000118	-	2289	226
PP_0862	AE015451.2	1000340	1001017	+	678	450
PP_0863	AE015451.2	1001024	1001791	+	768	404
PP_0864	AE015451.2	1001826	1002986	-	1161	1001
PP_0865	AE015451.2	1003494	1003976	+	483	148
PP_0866	AE015451.2	1003976	1004959	+	984	225
PP_0867	AE015451.2	1005071	1007497	+	2427	443
PP_0868	AE015451.2	1007593	1008747	-	1155	270
PP_0869	AE015451.2	1008747	1009397	-	651	78
PP_0870	AE015451.2	1009397	1010335	-	939	142
PP_0871	AE015451.2	1010322	1011062	-	741	370
PP_0872	AE015451.2	1011589	1013169	+	1581	1188
PP_0873	AE015451.2	1013306	1014382	-	1077	64
PP_0874	AE015451.2	1014438	1014776	-	339	25
PP_0875	AE015451.2	1014813	1016240	-	1428	65
PP_0876	AE015451.2	1016284	1017105	-	822	206
PP_5461	AE015451.2	1017385	1017861	-	477	60
PP_0878	AE015451.2	1018095	1019060	-	966	310
PP_0879	AE015451.2	1019063	1020028	-	966	362
PP_0880	AE015451.2	1020042	1020965	-	924	179
PP_0881	AE015451.2	1020979	1021986	-	1008	232
PP_0882	AE015451.2	1022081	1023712	-	1632	512
PP_0883	AE015451.2	1023770	1025146	-	1377	144
PP_0884	AE015451.2	1025378	1026967	-	1590	77
PP_0885	AE015451.2	1027117	1028739	-	1623	628
PP_0886	AE015451.2	1029123	1029836	-	714	9704
PP_0887	AE015451.2	1029943	1031292	+	1350	1067
PP_0888	AE015451.2	1031295	1031852	+	558	1658
PP_0889	AE015451.2	1031907	1033040	+	1134	688
PP_0890	AE015451.2	1033040	1033333	+	294	66
PP_0891	AE015451.2	1033381	1033959	+	579	531
PP_0892	AE015451.2	1033964	1035118	+	1155	541
PP_0893	AE015451.2	1035164	1035748	+	585	619
PP_0894	AE015451.2	1035785	1036180	-	396	220
PP_0895	AE015451.2	1036296	1036883	+	588	110
PP_0896	AE015451.2	1036883	1037752	+	870	94
PP_0897	AE015451.2	1037874	1039394	-	1521	3479
PP_0899	AE015451.2	1039644	1040561	+	918	297
PP_0900	AE015451.2	1040609	1041334	-	726	1621
PP_0901	AE015451.2	1041518	1042198	+	681	1245
PP_0902	AE015451.2	1042191	1043498	+	1308	1048
PP_0903	AE015451.2	1043609	1044286	+	678	8189
PP_0904	AE015451.2	1044293	1044991	+	699	4215
PP_0905	AE015451.2	1044994	1045224	+	231	1802
PP_0906	AE015451.2	1045336	1048377	-	3042	608
PP_0907	AE015451.2	1048382	1049599	-	1218	208
PP_0908	AE015451.2	1049758	1050852	-	1095	953
PP_0909	AE015451.2	1050858	1051919	-	1062	1263
PP_0910	AE015451.2	1051942	1053366	-	1425	858
PP_0911	AE015451.2	1053479	1053862	-	384	13
PP_0912	AE015451.2	1053879	1054463	-	585	13
PP_0913	AE015451.2	1054503	1055831	-	1329	2325
PP_0914	AE015451.2	1055993	1058071	-	2079	2432
PP_0915	AE015451.2	1058294	1058887	-	594	9280
PP_0916	AE015451.2	1059157	1059768	-	612	52
PP_0917	AE015451.2	1059855	1060742	+	888	88
PP_0918	AE015451.2	1060795	1061784	+	990	234
PP_0919	AE015451.2	1061861	1062727	+	867	771
PP_0920	AE015451.2	1062842	1063888	-	1047	677
PP_0921	AE015451.2	1063909	1064208	-	300	172
PP_0922	AE015451.2	1064359	1064940	+	582	387
PP_0923	AE015451.2	1065059	1065844	-	786	117
PP_0924	AE015451.2	1065847	1066599	-	753	45
PP_0925	AE015451.2	1066760	1067644	+	885	589
PP_0926	AE015451.2	1067835	1068779	+	945	240
PP_0927	AE015451.2	1068839	1070197	+	1359	584
PP_0928	AE015451.2	1070345	1071385	-	1041	368
PP_0929	AE015451.2	1071449	1071820	-	372	248
PP_0930	AE015451.2	1071950	1073392	-	1443	2066
PP_0931	AE015451.2	1073407	1074855	-	1449	1587
PP_0932	AE015451.2	1074874	1075179	-	306	410
PP_0933	AE015451.2	1075283	1076398	+	1116	4082
PP_0934	AE015451.2	1076622	1077617	+	996	784
PP_0935	AE015451.2	1077617	1078105	+	489	252
PP_0936	AE015451.2	1078141	1078749	+	609	425
PP_0937	AE015451.2	1078806	1080260	+	1455	1746
PP_0938	AE015451.2	1080346	1084164	+	3819	3006
PP_0939	AE015451.2	1084176	1085024	+	849	2364
PP_0940	AE015451.2	1085030	1086466	+	1437	3777
PP_0941	AE015451.2	1086530	1087048	-	519	1575
PP_0942	AE015451.2	1087146	1088501	+	1356	2435
PP_0943	AE015451.2	1088758	1089147	+	390	140
PP_0944	AE015451.2	1089140	1090516	+	1377	292
PP_0945	AE015451.2	1090547	1091005	+	459	104
PP_0946	AE015451.2	1090989	1091618	+	630	59
PP_0947	AE015451.2	1091618	1092523	+	906	215
PP_0948	AE015451.2	1092557	1092826	-	270	328
PP_0949	AE015451.2	1092848	1093699	-	852	2073
PP_0950	AE015451.2	1093705	1094166	-	462	2416
PP_0951	AE015451.2	1094182	1094487	-	306	3917
PP_0952	AE015451.2	1094570	1096060	-	1491	2662
PP_0953	AE015451.2	1096239	1096961	-	723	1895
PP_0954	AE015451.2	1096965	1097486	-	522	1419
PP_0955	AE015451.2	1097476	1098045	-	570	751
PP_0956	AE015451.2	1098057	1098578	-	522	674
PP_0957	AE015451.2	1098594	1099565	-	972	1551
PP_0958	AE015451.2	1099814	1100620	+	807	2993
PP_0959	AE015451.2	1100620	1101417	+	798	1618
PP_0960	AE015451.2	1101420	1101902	+	483	1357
PP_0961	AE015451.2	1101915	1102559	+	645	3335
PP_0962	AE015451.2	1102559	1102858	+	300	1473
PP_0963	AE015451.2	1102979	1103215	+	237	967
PP_0964	AE015451.2	1103242	1104504	+	1263	4920
PP_0965	AE015451.2	1104599	1105231	+	633	1928
PP_0966	AE015451.2	1105521	1106843	+	1323	2000
PP_0967	AE015451.2	1106849	1107892	+	1044	1504
PP_0968	AE015451.2	1108014	1109252	-	1239	266
PP_0969	AE015451.2	1109335	1109982	+	648	53
PP_0970	AE015451.2	1109975	1111276	+	1302	159
PP_0971	AE015451.2	1111389	1111862	+	474	410
PP_0972	AE015451.2	1111882	1112196	+	315	144
PP_0973	AE015451.2	1112150	1113154	-	1005	728
PP_0975	AE015451.2	1113524	1113802	+	279	3377
PP_0976	AE015451.2	1113856	1114806	-	951	121
PP_0977	AE015451.2	1114988	1117831	-	2844	4810
PP_0978	AE015451.2	1117918	1118280	-	363	437
PP_0979	AE015451.2	1118289	1118714	-	426	184
PP_0980	AE015451.2	1118768	1120258	-	1491	2661
PP_0982	AE015451.2	1120560	1121672	+	1113	1119
PP_0983	AE015451.2	1121668	1122726	+	1059	853
PP_0984	AE015451.2	1122879	1123364	-	486	134
PP_0986	AE015451.2	1124024	1125142	-	1119	825
PP_0987	AE015451.2	1125173	1126546	-	1374	480
PP_0988	AE015451.2	1126698	1129550	-	2853	515
PP_0989	AE015451.2	1129565	1129945	-	381	26
PP_0990	AE015451.2	1130252	1130635	-	384	61
PP_0991	AE015451.2	1130712	1131482	-	771	54
PP_0992	AE015451.2	1131482	1132312	-	831	123
PP_0993	AE015451.2	1132332	1132616	-	285	194
PP_0994	AE015451.2	1132888	1133421	+	534	153
PP_0995	AE015451.2	1133414	1134052	+	639	176
PP_0996	AE015451.2	1134136	1135338	-	1203	83
PP_0997	AE015451.2	1135469	1136974	-	1506	626
PP_0998	AE015451.2	1137118	1137543	-	426	952
PP_0999	AE015451.2	1137543	1138469	-	927	1951
PP_1000	AE015451.2	1138637	1139644	-	1008	3123
PP_1001	AE015451.2	1139717	1140967	-	1251	3980
PP_1002	AE015451.2	1141004	1142428	-	1425	2291
PP_1003	AE015451.2	1142865	1144289	+	1425	576
PP_1004	AE015451.2	1144275	1144685	-	411	345
PP_1005	AE015451.2	1144743	1145333	-	591	1131
PP_1006	AE015451.2	1145477	1148062	-	2586	295
PP_1007	AE015451.2	1148192	1149244	-	1053	341
PP_1008	AE015451.2	1149244	1149753	-	510	93
PP_1009	AE015451.2	1150013	1151011	-	999	3730
PP_1010	AE015451.2	1151276	1153099	+	1824	5845
PP_1011	AE015451.2	1153099	1154055	+	957	1709
